,links,hotel_name,location,distance,count
21,https://www.booking.com/hotel/ph/reddoorz-near-quirino-station-manila1.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=622&sr_order=popularity&srpvid=694a5798468401e8&srepoch=1668774451&all_sr_blocks=358709101_0_2_0_0&highlighted_blocks=358709101_0_2_0_0&matching_block_id=358709101_0_2_0_0&sr_pri_blocks=358709101_0_2_0_0__1497&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near Quirino Station - Vaccinated Staff,"Malate, Manila",3 km from centre,24
22,https://www.booking.com/hotel/ph/alabang-condotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=623&sr_order=popularity&srpvid=694a5798468401e8&srepoch=1668774451&all_sr_blocks=678744401_277132413_2_0_0&highlighted_blocks=678744401_277132413_2_0_0&matching_block_id=678744401_277132413_2_0_0&sr_pri_blocks=678744401_277132413_2_0_0__130807&tpi_r=2&from=searchresults#hotelTmpl,Alabang Condotel,"Muntinlupa City, Manila",20.2 km from centre,24
23,https://www.booking.com/hotel/ph/spacious-penthouse-wifi-25mbps-amp-netflix.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=624&sr_order=popularity&srpvid=694a5798468401e8&srepoch=1668774451&all_sr_blocks=534042601_334942792_3_0_0&highlighted_blocks=534042601_334942792_3_0_0&matching_block_id=534042601_334942792_3_0_0&sr_pri_blocks=534042601_334942792_3_0_0__344828&tpi_r=2&from=searchresults#hotelTmpl,Spacious Penthouse (WiFi 25mbps & Netflix),"Makati, Manila",6.3 km from centre,24
24,https://www.booking.com/hotel/ph/azure-residence-c7-1br-near-sm-mall-ninoy-aquino-airport.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=625&sr_order=popularity&srpvid=694a5798468401e8&srepoch=1668774451&all_sr_blocks=899849901_360671342_0_0_0&highlighted_blocks=899849901_360671342_0_0_0&matching_block_id=899849901_360671342_0_0_0&sr_pri_blocks=899849901_360671342_0_0_0__181688&tpi_r=2&from=searchresults#hotelTmpl,Azure Residence A2 Wavepool Balcony Near Mall Airport,"Pasay, Manila",9.6 km from centre,24
25,https://www.booking.com/hotel/ph/cozy-sunlit-studio.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=626&sr_order=popularity&srpvid=694a5798468401e8&srepoch=1668774451&all_sr_blocks=676412401_276229589_2_0_0&highlighted_blocks=676412401_276229589_2_0_0&matching_block_id=676412401_276229589_2_0_0&sr_pri_blocks=676412401_276229589_2_0_0__151470&tpi_r=2&from=searchresults#hotelTmpl,Cozy Sunlit Studio,"Makati, Manila",4.9 km from centre,24
26,https://www.booking.com/hotel/ph/edsa-urban-deca-tower.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=627&sr_order=popularity&srpvid=694a5798468401e8&srepoch=1668774451&all_sr_blocks=909476801_362129104_2_0_0&highlighted_blocks=909476801_362129104_2_0_0&matching_block_id=909476801_362129104_2_0_0&sr_pri_blocks=909476801_362129104_2_0_0__113603&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,'EDSA' Urban Deca Tower,Manila,7.5 km from centre,24
0,https://www.booking.com/hotel/ph/pad-at-smdc-fame-residences.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=626&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=897257701_362851836_4_0_0&highlighted_blocks=897257701_362851836_4_0_0&matching_block_id=897257701_362851836_4_0_0&sr_pri_blocks=897257701_362851836_4_0_0__346500&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,D'Pad at SMDC Fame Residences,Manila,7.7 km from centre,25
1,https://www.booking.com/hotel/ph/chers-place-at-lakefront-presidio-muntinlupa.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=627&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=921393301_363813498_2_0_0&highlighted_blocks=921393301_363813498_2_0_0&matching_block_id=921393301_363813498_2_0_0&sr_pri_blocks=921393301_363813498_2_0_0__139900&tpi_r=2&from=searchresults#hotelTmpl,Cher's Place at Lakefront Presidio Sucat Muntinlupa,"Muntinlupa City, Manila",16.9 km from centre,25
2,https://www.booking.com/hotel/ph/serene-at-best-pasay-city-metro-manila-philippines.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=628&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=922850401_364009858_2_0_0&highlighted_blocks=922850401_364009858_2_0_0&matching_block_id=922850401_364009858_2_0_0&sr_pri_blocks=922850401_364009858_2_0_0__225000&tpi_r=2&from=searchresults#hotelTmpl,SERENE at BEST,"Pasay, Manila",4.8 km from centre,25
3,https://www.booking.com/hotel/ph/azure-residence-c7-1br-near-sm-mall-ninoy-aquino-airport.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=629&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=899849901_360671342_0_0_0&highlighted_blocks=899849901_360671342_0_0_0&matching_block_id=899849901_360671342_0_0_0&sr_pri_blocks=899849901_360671342_0_0_0__194319&tpi_r=2&from=searchresults#hotelTmpl,Azure Residence A2 Wavepool Balcony Near Mall Airport,"Pasay, Manila",9.6 km from centre,25
4,https://www.booking.com/hotel/ph/sea-residences-pauls-place.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=630&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=845002401_351450753_3_0_0&highlighted_blocks=845002401_351450753_3_0_0&matching_block_id=845002401_351450753_3_0_0&sr_pri_blocks=845002401_351450753_3_0_0__201825&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Sea Residences Paul's Place,"Pasay, Manila",7.1 km from centre,25
5,https://www.booking.com/hotel/ph/relaxing-staycation-in-makati-cbd.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=631&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=871312201_355833294_2_0_0&highlighted_blocks=871312201_355833294_2_0_0&matching_block_id=871312201_355833294_2_0_0&sr_pri_blocks=871312201_355833294_2_0_0__237500&tpi_r=2&from=searchresults#hotelTmpl,Relaxing Staycation in Makati CBD,"Makati, Manila",7.1 km from centre,25
6,https://www.booking.com/hotel/ph/studio-apartment-near-manila-airport-t3-with-wifi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=632&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=916663901_363178322_2_0_0&highlighted_blocks=916663901_363178322_2_0_0&matching_block_id=916663901_363178322_2_0_0&sr_pri_blocks=916663901_363178322_2_0_0__247950&tpi_r=2&from=searchresults#hotelTmpl,Studio Apartment near Manila Airport T3 with WIFI,"Pasay, Manila",9 km from centre,25
7,https://www.booking.com/hotel/ph/verjandel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=633&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__4299&tpi_r=1&from=searchresults#hotelTmpl,Verjandel Hotel,"Quezon City, Manila",9.1 km from centre,25
8,https://www.booking.com/hotel/ph/traveller-39-s-flat-across-naia-terminal-3.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=634&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=627627503_353956902_2_0_0&highlighted_blocks=627627503_353956902_2_0_0&matching_block_id=627627503_353956902_2_0_0&sr_pri_blocks=627627503_353956902_2_0_0__249900&tpi_r=2&from=searchresults#hotelTmpl,Apartments across NAIA Terminal 3,"Pasay, Manila",9 km from centre,25
9,https://www.booking.com/hotel/ph/morning-fresh-apartelle.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=635&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=901860301_361000106_2_0_0&highlighted_blocks=901860301_361000106_2_0_0&matching_block_id=901860301_361000106_2_0_0&sr_pri_blocks=901860301_361000106_2_0_0__108000&tpi_r=2&from=searchresults#hotelTmpl,Morning Fresh Apartelle,"Quezon City, Manila",7 km from centre,25
10,https://www.booking.com/hotel/ph/sea-residences-boss-paul-onesix-moas-place.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=636&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=845835701_351643900_3_0_0&highlighted_blocks=845835701_351643900_3_0_0&matching_block_id=845835701_351643900_3_0_0&sr_pri_blocks=845835701_351643900_3_0_0__183600&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Sea Res Paul's Place,"Pasay, Manila",7.1 km from centre,25
11,https://www.booking.com/hotel/ph/spacious-penthouse-wifi-25mbps-amp-netflix.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=637&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=534042601_334942792_3_0_0&highlighted_blocks=534042601_334942792_3_0_0&matching_block_id=534042601_334942792_3_0_0&sr_pri_blocks=534042601_334942792_3_0_0__368800&tpi_r=2&from=searchresults#hotelTmpl,Spacious Penthouse (WiFi 25mbps & Netflix),"Makati, Manila",6.3 km from centre,25
12,https://www.booking.com/hotel/ph/alabang-condotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=638&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=678744401_277132413_2_0_0&highlighted_blocks=678744401_277132413_2_0_0&matching_block_id=678744401_277132413_2_0_0&sr_pri_blocks=678744401_277132413_2_0_0__139900&tpi_r=2&from=searchresults#hotelTmpl,Alabang Condotel,"Muntinlupa City, Manila",20.2 km from centre,25
13,https://www.booking.com/hotel/ph/sm-spring-residences-tower-2-condominium-bicutan-paranaque.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=639&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=834033301_348686718_2_0_0&highlighted_blocks=834033301_348686718_2_0_0&matching_block_id=834033301_348686718_2_0_0&sr_pri_blocks=834033301_348686718_2_0_0__152910&tpi_r=2&from=searchresults#hotelTmpl,SM Spring Residences Tower 2 Condominium Bicutan Parañaque,"Paranaque, Manila",13.6 km from centre,25
14,https://www.booking.com/hotel/ph/reddoorz-p-florentino-street-sampaloc-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=640&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=656675601_0_2_0_0&highlighted_blocks=656675601_0_2_0_0&matching_block_id=656675601_0_2_0_0&sr_pri_blocks=656675601_0_2_0_0__1314&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz @ P Florentino Street Sampaloc Manila,"Santa Cruz, Manila",0.8 km from centre,25
15,https://www.booking.com/hotel/ph/estiens-cozy-condo-to-stay-with-kitchen.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=641&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=601340001_235820765_2_0_0&highlighted_blocks=601340001_235820765_2_0_0&matching_block_id=601340001_235820765_2_0_0&sr_pri_blocks=601340001_235820765_2_0_0__161910&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Estien’s cozy condo to stay with kitchen,Manila,21.5 km from centre,25
16,https://www.booking.com/hotel/ph/reddoorz-near-east-avenue-medical-center.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=642&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=591802304_0_2_0_0&highlighted_blocks=591802304_0_2_0_0&matching_block_id=591802304_0_2_0_0&sr_pri_blocks=591802304_0_2_0_0__1647&tpi_r=1&from=searchresults#hotelTmpl,RedDoorz near East Avenue Medical Center,"Quezon City, Manila",8.6 km from centre,25
17,https://www.booking.com/hotel/ph/macks-condotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=643&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=430878001_335347792_2_0_0&highlighted_blocks=430878001_335347792_2_0_0&matching_block_id=430878001_335347792_2_0_0&sr_pri_blocks=430878001_335347792_2_0_0__142405&tpi_r=2&from=searchresults#hotelTmpl,Macks Awesome Place 05 with Netflix and FastUnliwifi,Manila,7.5 km from centre,25
18,https://www.booking.com/hotel/ph/reddoorz-near-edsa-camp-crame.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=644&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=757374601_0_2_0_0&highlighted_blocks=757374601_0_2_0_0&matching_block_id=757374601_0_2_0_0&sr_pri_blocks=757374601_0_2_0_0__1331&tpi_r=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,RedDoorz near EDSA Camp Crame,"Quezon City, Manila",7.7 km from centre,25
19,https://www.booking.com/hotel/ph/edsa-urban-deca-tower-condo-unit-with-wifi-and-netflix.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=645&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=557000601_357415449_2_0_0&highlighted_blocks=557000601_357415449_2_0_0&matching_block_id=557000601_357415449_2_0_0&sr_pri_blocks=557000601_357415449_2_0_0__120000&tpi_r=2&from=searchresults#hotelTmpl,Edsa Urban Deca Tower Condo Unit with Wifi and Netflix,Manila,7.4 km from centre,25
20,https://www.booking.com/hotel/ph/affordable-classy-1br-condo-w-47-balcony.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=646&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=477773801_271761542_2_1_0&highlighted_blocks=477773801_271761542_2_1_0&matching_block_id=477773801_271761542_2_1_0&sr_pri_blocks=477773801_271761542_2_1_0__280000&tpi_r=2&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Green Residences 1Br with Balcony Hotel Like with in Metro Manila Free Breakfast for 2,"Malate, Manila",2.5 km from centre,25
21,https://www.booking.com/hotel/ph/shalom-manila.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaLQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALP2NGbBsACAdICJGRiYTg5ODViLTY0OWYtNDJmMC05MmQ2LTQzYTNhOTM0OGMzNtgCBeACAQ&sid=62995f74fed87079ecbbad21978f8cb9&aid=304142&ucfs=1&arphpl=1&checkin=2022-11-25&checkout=2022-11-26&dest_id=-2437894&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=647&sr_order=popularity&srpvid=e35057aba1560189&srepoch=1668774488&all_sr_blocks=910168201_362199408_2_1_0&highlighted_blocks=910168201_362199408_2_1_0&matching_block_id=910168201_362199408_2_1_0&sr_pri_blocks=910168201_362199408_2_1_0__225000&tpi_r=2&from=searchresults#hotelTmpl,SHALOM HOTEL MANILA,"Malate, Manila",2.5 km from centre,25
